label,predict_score
True,0.6487242579460144
False,0.01770041324198246
False,0.7815234065055847
False,0.013743451796472073
False,0.006924612447619438
False,0.032847482711076736
True,0.7413694858551025
True,0.6616981625556946
False,0.06853312253952026
False,0.11664240062236786
False,0.36425429582595825
False,0.04802849516272545
False,0.4775088429450989
True,0.539047122001648
True,0.43593406677246094
False,0.018066154792904854
True,0.4146803319454193
False,0.016494903713464737
False,0.19229793548583984
False,0.07483933120965958
True,0.589221179485321
False,0.02316122129559517
True,0.745299756526947
True,0.5493996143341064
True,0.4866889715194702
True,0.6315931677818298
False,0.11128700524568558
False,0.18056082725524902
True,0.48609063029289246
True,0.1474357396364212
False,0.14741742610931396
True,0.7095783352851868
False,0.39113301038742065
True,0.681039571762085
False,0.650120198726654
False,0.6094008684158325
False,0.08076831698417664
False,0.400104820728302
False,0.13942298293113708
True,0.708269476890564
False,0.007866175845265388
False,0.013719958253204823
False,0.3921792805194855
False,0.3808288276195526
False,0.1554751843214035
False,0.37544935941696167
False,0.027450397610664368
True,0.745137631893158
False,0.015982884913682938
False,0.6548336148262024
False,0.159160777926445
False,0.011665357276797295
False,0.011032825335860252
False,0.6584192514419556
False,0.42201846837997437
False,0.05264677479863167
True,0.6347687244415283
False,0.008911240845918655
False,0.3539030849933624
False,0.743579626083374
True,0.7316200733184814
False,0.1897132843732834
True,0.17320555448532104
False,0.029379241168498993
False,0.3393293023109436
True,0.6969020366668701
True,0.7137035727500916
False,0.3932008445262909
True,0.6617005467414856
False,0.44563212990760803
False,0.018159078434109688
False,0.6839264631271362
True,0.7312499284744263
True,0.6402028203010559
True,0.3724403977394104
False,0.010268379002809525
False,0.10775470733642578
False,0.29147085547447205
True,0.4992120862007141
True,0.7053226232528687
True,0.7458264827728271
False,0.02916613779962063
False,0.5830492377281189
False,0.038986314088106155
False,0.24103151261806488
False,0.17090286314487457
False,0.007591371424496174
True,0.5754691362380981
False,0.3394559919834137
True,0.7517803311347961
False,0.15026025474071503
False,0.028596440330147743
False,0.43449917435646057
True,0.11625377088785172
False,0.3616011440753937
False,0.5797815918922424
False,0.41824015974998474
True,0.31129613518714905
False,0.23881123960018158
True,0.7113292813301086
False,0.10021759569644928
True,0.46152716875076294
False,0.36603790521621704
True,0.688996434211731
False,0.02031743712723255
True,0.7572173476219177
False,0.5806258320808411
False,0.42774221301078796
False,0.05797933414578438
False,0.025969168171286583
False,0.3098686635494232
False,0.3805833160877228
False,0.011798473075032234
True,0.7196696996688843
False,0.716080367565155
False,0.7361233830451965
True,0.781295120716095
True,0.6496953964233398
False,0.5595235228538513
False,0.29479292035102844
False,0.2678495943546295
False,0.19026698172092438
False,0.4775828421115875
False,0.5764959454536438
True,0.7315088510513306
True,0.7145748138427734
False,0.7471871376037598
False,0.021440312266349792
False,0.23032890260219574
True,0.6149691343307495
False,0.3221237361431122
True,0.04710795357823372
True,0.7485663890838623
False,0.643021821975708
True,0.6167559623718262
False,0.1484837532043457
False,0.02368534728884697
False,0.006814715452492237
False,0.07309650629758835
True,0.3167570233345032
False,0.5278944373130798
False,0.11768049001693726
False,0.7501216530799866
False,0.04260336980223656
True,0.7671154141426086
False,0.24089179933071136
False,0.05024046450853348
False,0.4088868498802185
False,0.024260759353637695
False,0.5804318189620972
True,0.4129205346107483
True,0.6981168389320374
True,0.7180711030960083
True,0.7080590724945068
False,0.7940438389778137
False,0.47251829504966736
False,0.0185539573431015
True,0.5843019485473633
False,0.21140114963054657
False,0.0367463193833828
False,0.03326759114861488
True,0.30658602714538574
False,0.013158883899450302
True,0.7546238303184509
False,0.2179313451051712
False,0.46627840399742126
False,0.6691496968269348
False,0.4740659296512604
False,0.3372465670108795
False,0.00785687007009983
False,0.5757548809051514
True,0.5690942406654358
True,0.6560997366905212
False,0.09262353926897049
True,0.4785941541194916
False,0.028546161949634552
False,0.6490987539291382
False,0.6463525891304016
True,0.389525443315506
True,0.7272341847419739
False,0.031587153673172
False,0.35409659147262573
False,0.06766478717327118
False,0.05533488839864731
True,0.5811272263526917
True,0.5902279615402222
False,0.06171243637800217
True,0.6305906176567078
False,0.7768835425376892
True,0.5002695322036743
False,0.10536173731088638
True,0.6512818932533264
False,0.04388342425227165
False,0.04839402064681053
False,0.10323888808488846
False,0.04001327604055405
True,0.6788691878318787
True,0.5287709832191467
True,0.7730610966682434
False,0.08816424757242203
True,0.39705145359039307
False,0.775100827217102
False,0.5410899519920349
True,0.6947285532951355
False,0.5018736720085144
False,0.03099656105041504
True,0.7868987917900085
True,0.4000416696071625
False,0.2926991581916809
True,0.6607239246368408
True,0.6416175365447998
True,0.6635201573371887
True,0.7062227725982666
False,0.6966350078582764
False,0.2694001793861389
False,0.013549549505114555
True,0.4186498820781708
True,0.49145233631134033
False,0.2869187593460083
False,0.35054811835289
True,0.6728165149688721
False,0.5107682943344116
False,0.13270457088947296
True,0.7363568544387817
False,0.0882403701543808
False,0.2776370048522949
True,0.5799034833908081
True,0.7309985756874084
False,0.14753948152065277
False,0.10610470920801163
False,0.5988754034042358
False,0.27422773838043213
False,0.3272181749343872
True,0.6067831516265869
False,0.5606403946876526
True,0.7459449768066406
False,0.5593329071998596
False,0.008061054162681103
False,0.3160690367221832
True,0.7350758910179138
False,0.668133020401001
False,0.7104083299636841
True,0.7506550550460815
True,0.7411324977874756
True,0.7173260450363159
False,0.040746819227933884
False,0.3341037929058075
False,0.14970725774765015
False,0.09869130700826645
False,0.01031817588955164
False,0.3995760977268219
True,0.07689778506755829
True,0.47538137435913086
False,0.08066029846668243
True,0.6071950793266296
True,0.7215354442596436
False,0.02992646023631096
False,0.47556236386299133
False,0.7194651365280151
True,0.5165097713470459
False,0.013499279506504536
True,0.7849781513214111
False,0.3407861888408661
False,0.14841265976428986
False,0.32803982496261597
False,0.5449259877204895
False,0.17902764678001404
True,0.31000521779060364
False,0.36166536808013916
True,0.5116696357727051
False,0.5533443093299866
False,0.03786005452275276
False,0.054285068064928055
False,0.06837750226259232
False,0.06463698297739029
True,0.6858954429626465
True,0.5926435589790344
False,0.1215568482875824
False,0.3610506057739258
False,0.48665231466293335
False,0.2732013165950775
False,0.07462362945079803
True,0.6659537553787231
False,0.70191490650177
False,0.08141990005970001
True,0.7787840962409973
False,0.008303510956466198
False,0.4102470874786377
False,0.21794511377811432
True,0.5991944670677185
False,0.6510828733444214
False,0.04099366441369057
True,0.3635101318359375
True,0.6270686388015747
False,0.20301415026187897
True,0.6228882670402527
True,0.7077179551124573
False,0.21725964546203613
False,0.7654220461845398
False,0.5803472399711609
True,0.3880215287208557
False,0.19970181584358215
True,0.6396306753158569
False,0.6115246415138245
False,0.40255677700042725
True,0.514212429523468
False,0.013078858144581318
True,0.7300162315368652
False,0.18981049954891205
False,0.3411165475845337
False,0.1208467185497284
False,0.046111829578876495
True,0.6450114250183105
True,0.4678833782672882
False,0.5834394693374634
False,0.702478289604187
True,0.5666905641555786
True,0.6023227572441101
False,0.6874334812164307
True,0.5941924452781677
True,0.6102347373962402
False,0.29058030247688293
False,0.620486319065094
False,0.22556813061237335
False,0.15233804285526276
False,0.03138525411486626
False,0.40999075770378113
False,0.2879946529865265
False,0.02132667973637581
True,0.22804956138134003
True,0.46402987837791443
False,0.02720234915614128
False,0.36443984508514404
True,0.04308835417032242
True,0.3353300988674164
False,0.3691701591014862
True,0.6313185095787048
True,0.6736204624176025
False,0.06889687478542328
False,0.02356978878378868
False,0.43565887212753296
False,0.8172987699508667
False,0.542087972164154
False,0.5646414160728455
False,0.6439641714096069
False,0.543234646320343
False,0.08878722786903381
True,0.7309016585350037
False,0.2800455391407013
True,0.6763205528259277
True,0.5419076681137085
False,0.062293507158756256
False,0.03497546166181564
False,0.728679358959198
False,0.5452876687049866
False,0.540569543838501
True,0.5020567774772644
False,0.5745885372161865
False,0.06797534972429276
False,0.4434913098812103
False,0.1374078392982483
True,0.7830098271369934
False,0.043879251927137375
False,0.1995600461959839
True,0.6780888438224792
True,0.4593086242675781
True,0.7607227563858032
True,0.3561830520629883
False,0.17889806628227234
True,0.7395136952400208
False,0.4727591574192047
False,0.741241455078125
True,0.6995516419410706
True,0.7107094526290894
False,0.3544933795928955
False,0.7489392161369324
True,0.7563225626945496
False,0.5525509119033813
True,0.48737823963165283
False,0.0894373431801796
False,0.27953678369522095
False,0.0522695817053318
True,0.1919930875301361
False,0.2351580262184143
True,0.7796056866645813
False,0.17286992073059082
False,0.04935073107481003
False,0.3211742043495178
False,0.058888040482997894
True,0.3265604078769684
False,0.059351250529289246
False,0.01676587387919426
True,0.16613148152828217
True,0.7301024198532104
True,0.7583290338516235
False,0.01694299839437008
False,0.17940717935562134
False,0.2981918454170227
True,0.7129113078117371
False,0.016108669340610504
False,0.02175283245742321
False,0.49294450879096985
False,0.3825196325778961
False,0.5644063949584961
True,0.626158595085144
True,0.7985225319862366
True,0.31284859776496887
False,0.5602954030036926
True,0.6468074917793274
False,0.6247543692588806
True,0.7007202506065369
False,0.018622053787112236
False,0.4047375023365021
True,0.5961326956748962
False,0.021713534370064735
False,0.03319248557090759
False,0.017979826778173447
True,0.7036728858947754
False,0.44418269395828247
False,0.2611801326274872
False,0.26829880475997925
False,0.10410264879465103
False,0.7976813912391663
False,0.36467304825782776
False,0.02974136546254158
False,0.0675860047340393
False,0.012878894805908203
False,0.38130199909210205
False,0.11767638474702835
True,0.7346845269203186
False,0.006327225361019373
False,0.0755016878247261
False,0.32820823788642883
True,0.7432724237442017
False,0.41778719425201416
False,0.49954158067703247
True,0.6556172370910645
False,0.0465935580432415
False,0.24032892286777496
False,0.005455521866679192
True,0.6915786266326904
False,0.07854548841714859
False,0.4205133616924286
False,0.015958448871970177
False,0.023260291665792465
False,0.05649135261774063
False,0.26247143745422363
False,0.015453964471817017
True,0.48022401332855225
False,0.5961094498634338
True,0.6832308173179626
False,0.02093038521707058
True,0.32066014409065247
True,0.7188515067100525
False,0.25393328070640564
False,0.02486511878669262
True,0.5397589802742004
True,0.7121922969818115
False,0.4538096487522125
False,0.11509449779987335
False,0.3612971901893616
False,0.04582656919956207
True,0.8029994368553162
True,0.5513288974761963
False,0.1308499276638031
True,0.7488555908203125
False,0.3383805453777313
False,0.06325945258140564
False,0.010968910530209541
False,0.006922672037035227
True,0.48352524638175964
True,0.23063862323760986
False,0.12325318902730942
False,0.015011681243777275
True,0.7500633597373962
False,0.11146295070648193
True,0.6084131598472595
True,0.3432639241218567
False,0.625205397605896
False,0.026519885286688805
False,0.09773671627044678
False,0.7611546516418457
True,0.735962450504303
False,0.00780945410951972
False,0.02390526793897152
False,0.053738128393888474
True,0.7137654423713684
False,0.1067662164568901
True,0.6616317629814148
False,0.009177757427096367
False,0.2818143665790558
False,0.015442521311342716
False,0.34079596400260925
False,0.04855984449386597
False,0.017322223633527756
True,0.6236584782600403
True,0.1960926502943039
False,0.03312258422374725
False,0.4183349609375
False,0.042282938957214355
False,0.6580986976623535
True,0.7959414124488831
False,0.7222814559936523
False,0.03696455806493759
True,0.2352466583251953
True,0.5511493682861328
False,0.007922275923192501
True,0.36427438259124756
True,0.18870747089385986
False,0.06303542107343674
False,0.09483987838029861
False,0.021708307787775993
True,0.6486470103263855
False,0.1730845421552658
False,0.11079404503107071
True,0.12670448422431946
True,0.4370325803756714
True,0.3233706057071686
True,0.5858802199363708
True,0.7260646820068359
True,0.6350827217102051
False,0.6739633679389954
False,0.7165113091468811
False,0.11605271697044373
False,0.17351190745830536
True,0.3413742184638977
False,0.6588717103004456
False,0.29753321409225464
False,0.016644742339849472
False,0.7839285731315613
True,0.6409095525741577
True,0.5308135151863098
False,0.5297536849975586
False,0.08930498361587524
False,0.21998484432697296
False,0.5304380059242249
True,0.5013834238052368
False,0.030488653108477592
True,0.5641326904296875
False,0.04448632895946503
False,0.4156782329082489
True,0.3766433298587799
False,0.06672091782093048
True,0.2759820222854614
False,0.04605318233370781
True,0.5036365985870361
True,0.6860003471374512
False,0.00690569868311286
True,0.7100849151611328
False,0.6775376200675964
False,0.4309441149234772
False,0.2841556668281555
True,0.725753128528595
False,0.34390151500701904
True,0.4341873824596405
False,0.7500547170639038
False,0.11057540774345398
False,0.4624260365962982
False,0.30745211243629456
False,0.03513532504439354
True,0.615784764289856
False,0.4981272220611572
False,0.07795631885528564
False,0.008568151853978634
True,0.6219624280929565
False,0.2270367443561554
True,0.7421845197677612
True,0.7299569249153137
False,0.4762516915798187
False,0.720201849937439
True,0.4552461504936218
False,0.4496735632419586
False,0.037140537053346634
False,0.14083948731422424
False,0.10401787608861923
False,0.42384350299835205
False,0.0093160355463624
False,0.5600661635398865
True,0.7353498935699463
False,0.6110212802886963
False,0.011286381632089615
False,0.04467121511697769
True,0.7342249155044556
True,0.7805361747741699
False,0.20986983180046082
True,0.36433595418930054
True,0.3815760612487793
False,0.19171607494354248
False,0.5082778930664062
True,0.13051357865333557
True,0.6774047613143921
True,0.6382846832275391
True,0.7807562351226807
False,0.2614699602127075
False,0.1475685089826584
False,0.5969579219818115
True,0.8046160936355591
False,0.06605245918035507
True,0.7197564244270325
False,0.030259722843766212
True,0.4983234703540802
True,0.7030737996101379
True,0.09322505444288254
False,0.24938838183879852
False,0.0065311347134411335
True,0.722794771194458
False,0.04102465510368347
False,0.6170870065689087
False,0.6196451783180237
False,0.48409491777420044
True,0.3737473487854004
False,0.2866906225681305
True,0.7241420745849609
True,0.7063032388687134
False,0.2793034017086029
False,0.030048580840229988
False,0.7325337529182434
False,0.24019262194633484
False,0.35324856638908386
True,0.45787131786346436
True,0.4710215926170349
False,0.2605668604373932
True,0.6753830909729004
False,0.011262982152402401
False,0.02016604132950306
False,0.6684340238571167
False,0.3269175589084625
False,0.24047298729419708
True,0.2763533294200897
False,0.00853537954390049
True,0.33528396487236023
False,0.6842522025108337
True,0.7151610255241394
False,0.5015339851379395
False,0.01497499831020832
False,0.31075578927993774
False,0.050384461879730225
False,0.6779353618621826
False,0.17449969053268433
False,0.01832745410501957
False,0.08360816538333893
True,0.7012654542922974
False,0.33551907539367676
False,0.04345378279685974
False,0.01961274817585945
True,0.6695126891136169
True,0.6282700896263123
False,0.7709897756576538
True,0.3790280222892761
False,0.4516940116882324
True,0.46616989374160767
False,0.06054916977882385
True,0.6293776035308838
True,0.5352585315704346
False,0.19236436486244202
False,0.06634965538978577
False,0.5787847638130188
False,0.6402547955513
False,0.1440974920988083
True,0.7309461236000061
False,0.2752620279788971
False,0.11060378700494766
True,0.738196074962616
False,0.3708338141441345
False,0.02111177146434784
False,0.1022505983710289
False,0.7277562618255615
True,0.6985194087028503
False,0.4604450464248657
False,0.043121058493852615
False,0.21704192459583282
True,0.2530193328857422
True,0.694963812828064
False,0.21734409034252167
False,0.18724846839904785
False,0.531570315361023
True,0.7241743206977844
True,0.23488985002040863
False,0.21486425399780273
False,0.7175536155700684
False,0.4472176432609558
True,0.6536405682563782
True,0.5454092621803284
False,0.33472955226898193
True,0.7239069938659668
True,0.8262044191360474
True,0.5031178593635559
False,0.01685815490782261
False,0.00954935047775507
False,0.0452079176902771
True,0.4188169240951538
False,0.7028131484985352
True,0.6779667735099792
False,0.10328812897205353
False,0.4494324326515198
False,0.20979979634284973
True,0.32476550340652466
False,0.16997526586055756
True,0.38766226172447205
True,0.6084785461425781
False,0.25559136271476746
True,0.3360956013202667
False,0.0708593875169754
False,0.4354790151119232
False,0.3569266200065613
True,0.6832029819488525
False,0.10028084367513657
True,0.7526973485946655
False,0.3116316795349121
False,0.2368321567773819
True,0.40710923075675964
False,0.5156527757644653
False,0.03221927210688591
True,0.7387356758117676
False,0.09862009435892105
True,0.6645711660385132
True,0.5714384317398071
False,0.18471045792102814
False,0.01822441816329956
False,0.20233803987503052
False,0.7405070066452026
False,0.02196553349494934
False,0.28363290429115295
True,0.511774480342865
True,0.41997161507606506
True,0.6861511468887329
False,0.7325538992881775
False,0.154790997505188
False,0.5868657827377319
False,0.7513911128044128
False,0.025896765291690826
False,0.5149757862091064
False,0.015738004818558693
False,0.13118480145931244
False,0.3525215983390808
True,0.6679509878158569
True,0.388464093208313
True,0.3386636972427368
True,0.701881468296051
True,0.757489025592804
True,0.46742695569992065
True,0.7253116369247437
False,0.24814654886722565
True,0.7839653491973877
False,0.5806570053100586
False,0.7413027882575989
False,0.7825759649276733
False,0.02813796140253544
False,0.6951344609260559
True,0.6237310767173767
True,0.2920021116733551
False,0.05045582726597786
True,0.6861089468002319
False,0.4057488441467285
False,0.008047414943575859
False,0.4723438620567322
True,0.7161087393760681
True,0.4236031472682953
False,0.22435763478279114
True,0.7096574306488037
True,0.5791742205619812
True,0.722354531288147
True,0.6894011497497559
False,0.7928192019462585
False,0.6408867835998535
False,0.6123022437095642
False,0.15105025470256805
True,0.46330347657203674
False,0.633148193359375
False,0.2160281091928482
True,0.738768458366394
True,0.6337190866470337
True,0.7037872672080994
False,0.028545664623379707
False,0.5878691077232361
False,0.47271353006362915
True,0.7057426571846008
False,0.0520801916718483
False,0.5990937948226929
False,0.059316691011190414
True,0.6105380654335022
False,0.032445453107357025
False,0.462487131357193
True,0.8149449229240417
False,0.6986647248268127
False,0.6931946873664856
True,0.5129637122154236
True,0.7708703279495239
True,0.631770670413971
False,0.05901598930358887
False,0.17282649874687195
False,0.21452099084854126
False,0.6997377872467041
True,0.45104125142097473
False,0.09030953049659729
True,0.5116953253746033
False,0.11570567637681961
False,0.28937068581581116
False,0.12387270480394363
True,0.6783545017242432
False,0.14677421748638153
False,0.36172202229499817
False,0.47469356656074524
True,0.7493147253990173
False,0.006488500162959099
False,0.5878050327301025
True,0.4019259214401245
True,0.5740976929664612
True,0.5863083004951477
True,0.742042064666748
False,0.6143196821212769
False,0.623126745223999
True,0.6870402693748474
True,0.6149267554283142
False,0.3396078646183014
False,0.5681090950965881
False,0.050034623593091965
True,0.7364472150802612
False,0.1779744029045105
False,0.12402074038982391
False,0.04065946117043495
False,0.009633038192987442
False,0.3184712827205658
False,0.5839770436286926
False,0.6560729146003723
True,0.5113381147384644
True,0.12281355261802673
False,0.005978385917842388
False,0.017083635553717613
True,0.3913319706916809
False,0.08354602009057999
False,0.2840004563331604
True,0.7121186256408691
True,0.7090762853622437
True,0.4142574071884155
False,0.2585700750350952
False,0.30230391025543213
False,0.2838442921638489
True,0.7565468549728394
False,0.5212748050689697
False,0.43693801760673523
False,0.22095374763011932
True,0.7509564161300659
False,0.26644718647003174
False,0.012968115508556366
False,0.03886149451136589
False,0.06432963907718658
False,0.5448170304298401
False,0.19830620288848877
True,0.44736260175704956
True,0.7016456723213196
True,0.4161251187324524
True,0.5908886790275574
False,0.007432199083268642
True,0.21648624539375305
False,0.008220275864005089
True,0.5694809556007385
False,0.17791427671909332
False,0.12223798036575317
False,0.5719671249389648
False,0.7845309376716614
False,0.7681835293769836
True,0.6777669787406921
False,0.022823773324489594
False,0.5684643387794495
True,0.6164214611053467
False,0.14544425904750824
True,0.5543915033340454
True,0.41055551171302795
False,0.29211586713790894
False,0.3669672906398773
True,0.7290076613426208
False,0.7779172658920288
False,0.22676508128643036
False,0.6419018507003784
False,0.7208890318870544
False,0.34931689500808716
True,0.6491981148719788
True,0.3082260191440582
True,0.7448601722717285
False,0.008175117895007133
True,0.7144930958747864
False,0.2608846426010132
False,0.70023512840271
False,0.3733772933483124
True,0.6333747506141663
True,0.5329492092132568
False,0.009686130098998547
True,0.7161390781402588
True,0.5740692019462585
True,0.5489400029182434
False,0.43517547845840454
True,0.7431156039237976
True,0.7893722057342529
True,0.025667868554592133
False,0.11931977421045303
True,0.6103200912475586
False,0.5084801316261292
False,0.040832389146089554
True,0.7783396244049072
True,0.7137097716331482
False,0.335653692483902
False,0.052374277263879776
True,0.538881778717041
False,0.1329658031463623
False,0.3876335918903351
False,0.21102118492126465
True,0.4605339765548706
True,0.39117270708084106
True,0.5181849598884583
False,0.41664642095565796
False,0.016233546659350395
False,0.22670474648475647
True,0.5683983564376831
True,0.6745688319206238
True,0.5576280355453491
True,0.49767348170280457
False,0.7122218012809753
True,0.0630711168050766
True,0.5132180452346802
False,0.4757467210292816
True,0.5505386590957642
True,0.669495701789856
False,0.040869634598493576
False,0.1476064771413803
False,0.029003215953707695
False,0.01086777076125145
True,0.5602366328239441
True,0.5894481539726257
False,0.2701560854911804
True,0.5964999198913574
True,0.2710375189781189
False,0.04233681038022041
False,0.6432531476020813
True,0.6961539387702942
False,0.02745729871094227
True,0.36766642332077026
False,0.48714524507522583
False,0.3803479075431824
False,0.2970387041568756
False,0.29878684878349304
False,0.0969277024269104
True,0.7302785515785217
False,0.35103413462638855
True,0.4296831488609314
True,0.7275776267051697
False,0.2743474841117859
False,0.025094732642173767
False,0.023460932075977325
False,0.42770180106163025
False,0.09676729142665863
False,0.043113041669130325
False,0.7472224831581116
False,0.5792003273963928
True,0.6296354532241821
False,0.148430734872818
False,0.2738480865955353
True,0.6985079050064087
False,0.1232859417796135
True,0.718656599521637
False,0.37597280740737915
True,0.7210200428962708
False,0.06324594467878342
False,0.5148505568504333
False,0.013169050216674805
False,0.08097615838050842
False,0.4575619697570801
False,0.5687841773033142
True,0.6665101051330566
True,0.3887443244457245
False,0.4286504089832306
True,0.7303995490074158
True,0.12547802925109863
False,0.38612014055252075
True,0.2533232867717743
True,0.7641571164131165
