,date,benchmark,value
607,2010-01-04,10583.96,0.9140860330413112
608,2010-01-05,10572.02,0.9212594727117899
609,2010-01-06,10573.68,0.9250052055692816
610,2010-01-07,10606.86,0.9295633036943108
611,2010-01-08,10618.19,0.9326811710316204
612,2010-01-11,10663.99,0.9294867039344464
613,2010-01-12,10627.26,0.9135976596409342
614,2010-01-13,10680.77,0.9268011532892796
615,2010-01-14,10710.55,0.9311829788439727
616,2010-01-15,10609.65,0.9206010734317973
617,2010-01-19,10725.43,0.930771361577657
618,2010-01-20,10603.15,0.9189000387156847
619,2010-01-21,10389.88,0.8984241088949948
620,2010-01-22,10172.98,0.8740115588560988
621,2010-01-25,10196.86,0.8766445961080855
622,2010-01-26,10194.29,0.8730690363577709
623,2010-01-27,10236.16,0.8766324147520173
624,2010-01-28,10120.46,0.8631085530673891
625,2010-01-29,10067.33,0.8508982804704559
626,2010-02-01,10185.53,0.868233835463258
627,2010-02-02,10296.85,0.8792913931118643
628,2010-02-03,10270.55,0.8764444936329453
629,2010-02-04,10002.18,0.8430695053919335
630,2010-02-05,10012.23,0.8460242552950764
631,2010-02-08,9908.39,0.8417765698197448
632,2010-02-09,10058.64,0.8507441725706785
633,2010-02-10,10038.38,0.851721907563602
634,2010-02-11,10144.19,0.8638171247825932
635,2010-02-12,10099.14,0.8641863392348845
636,2010-02-16,10268.81,0.8770747912842277
637,2010-02-17,10309.24,0.8859802782613987
638,2010-02-18,10392.9,0.8885521947660796
639,2010-02-19,10402.35,0.8894268441958884
640,2010-02-22,10383.38,0.8884096497250047
641,2010-02-23,10282.41,0.8744191631559621
642,2010-02-24,10374.16,0.8832212228191674
643,2010-02-25,10321.03,0.8850341099919757
644,2010-02-26,10325.26,0.8882323330820987
645,2010-03-01,10403.79,0.9000915004841659
646,2010-03-02,10405.98,0.9052786529527033
647,2010-03-03,10396.76,0.9069776318812954
648,2010-03-04,10444.14,0.9113101722815169
649,2010-03-05,10566.2,0.9349118697822574
650,2010-03-08,10552.52,0.9384189871414822
651,2010-03-09,10564.38,0.9441956942491659
652,2010-03-10,10567.33,0.9558476650445619
653,2010-03-11,10611.84,0.9580750910642567
654,2010-03-12,10624.69,0.9572728557472475
655,2010-03-15,10642.15,0.9510336218008127
656,2010-03-16,10685.98,0.9639229109308964
657,2010-03-17,10733.67,0.968054747196345
658,2010-03-18,10779.17,0.9603589042936684
659,2010-03-19,10741.98,0.9530779037881204
660,2010-03-22,10785.89,0.966736166861814
661,2010-03-23,10888.83,0.9758758243913113
662,2010-03-24,10836.15,0.9702755480192
663,2010-03-25,10841.21,0.9633981279930895
664,2010-03-26,10850.36,0.96526755539146
665,2010-03-29,10895.86,0.9764916261564883
666,2010-03-30,10907.42,0.9763779878606239
667,2010-03-31,10856.63,0.9731167987222651
668,2010-04-01,10927.07,0.9840450607499429
669,2010-04-05,10973.55,1.0061076844669667
670,2010-04-06,10969.99,1.0043586660321862
671,2010-04-07,10897.52,0.994105659012442
672,2010-04-08,10927.07,0.9993525725982926
673,2010-04-09,10997.35,1.0078969920660374
674,2010-04-12,11005.97,1.0083046201333525
675,2010-04-13,11019.42,1.012464396472892
676,2010-04-14,11123.11,1.0245293098843686
677,2010-04-15,11144.57,1.022443901816893
678,2010-04-16,11018.66,1.0035991265456692
679,2010-04-19,11092.05,0.9995867963391413
680,2010-04-20,11117.06,1.014944314284031
681,2010-04-21,11124.92,1.0125282493318162
682,2010-04-22,11134.29,1.0255803540839805
683,2010-04-23,11204.28,1.0331549397944
684,2010-04-26,11205.03,1.0329101290820533
685,2010-04-27,10991.99,1.0013139996512503
686,2010-04-28,11045.27,1.0024141805278586
687,2010-04-29,11167.32,1.022726038633497
688,2010-04-30,11008.61,0.9995985791817065
689,2010-05-03,11151.83,1.0165258261962797
690,2010-05-04,10926.77,0.9855298449697683
691,2010-05-05,10868.12,0.9740172138005653
692,2010-05-06,10520.32,0.9425991339793648
693,2010-05-07,10380.43,0.9166939464943422
694,2010-05-10,10785.14,0.9764777755599088
695,2010-05-11,10748.26,0.9712354772392993
696,2010-05-12,10896.91,0.9967411288288698
697,2010-05-13,10782.95,0.984509956897063
698,2010-05-14,10620.16,0.9561257178328941
699,2010-05-17,10625.83,0.9526907105402778
700,2010-05-18,10510.95,0.934705940843776
701,2010-05-19,10444.37,0.9244286542619053
702,2010-05-20,10068.01,0.8804377845308503
703,2010-05-21,10193.39,0.9003697063877096
704,2010-05-24,10066.57,0.8881453187684287
705,2010-05-25,10043.75,0.8882740371860293
706,2010-05-26,9974.45,0.8955618937873631
707,2010-05-27,10258.99,0.9373662024323385
708,2010-05-28,10136.63,0.9228566055702556
709,2010-06-01,10024.02,0.899892629610645
710,2010-06-02,10249.54,0.9275173131805377
711,2010-06-03,10255.28,0.9406322088646398
712,2010-06-04,9931.97,0.8977507271600652
713,2010-06-07,9816.49,0.8778660718065233
714,2010-06-08,9939.98,0.885026641396377
715,2010-06-09,9899.25,0.88338228491795
716,2010-06-10,10172.53,0.9208664795525467
717,2010-06-11,10211.07,0.9292752385416555
718,2010-06-14,10190.89,0.9331992226229402
719,2010-06-15,10404.77,0.9577017419215509
720,2010-06-16,10409.46,0.9544943436394823
721,2010-06-17,10434.17,0.9531798466360469
722,2010-06-18,10450.64,0.9530333424937802
723,2010-06-21,10442.41,0.9485381321673791
724,2010-06-22,10293.52,0.9244075020254107
725,2010-06-23,10298.44,0.9226071987423
726,2010-06-24,10152.8,0.9010218119993806
727,2010-06-25,10143.81,0.9126976837592629
728,2010-06-28,10138.52,0.9013422081612436
729,2010-06-29,9870.3,0.860620815404785
730,2010-06-30,9774.02,0.8500336739149821
731,2010-07-01,9732.53,0.845605558833512
732,2010-07-02,9686.48,0.8371414710912396
733,2010-07-06,9743.62,0.8378193985502851
734,2010-07-07,10018.28,0.8757427375420248
735,2010-07-08,10138.99,0.8836965704735514
736,2010-07-09,10198.03,0.8905402870771602
737,2010-07-12,10216.27,0.8858456960746838
738,2010-07-13,10363.02,0.9068198511212113
739,2010-07-14,10366.72,0.9105378463180788
740,2010-07-15,10359.31,0.9080028572646963
741,2010-07-16,10097.9,0.8725366707878435
742,2010-07-19,10154.43,0.8790126886509452
743,2010-07-20,10229.96,0.8944403624460615
744,2010-07-21,10120.53,0.8816492648774323
745,2010-07-22,10322.3,0.9044723290347463
746,2010-07-23,10424.62,0.9208840708761377
747,2010-07-26,10525.43,0.9338869145663438
748,2010-07-27,10537.69,0.9247521500350436
749,2010-07-28,10497.88,0.9162253262420188
750,2010-07-29,10467.16,0.9169239668876982
751,2010-07-30,10465.94,0.9197418756368568
752,2010-08-02,10674.38,0.9426347657716352
753,2010-08-03,10636.38,0.9373981479949763
754,2010-08-04,10680.43,0.953675112291357
755,2010-08-05,10674.98,0.9513708927083997
756,2010-08-06,10653.56,0.9484888618409826
757,2010-08-09,10698.75,0.9573148189907256
758,2010-08-10,10644.25,0.9446444482799933
759,2010-08-11,10378.83,0.909377404589085
760,2010-08-12,10319.95,0.9029322534876132
761,2010-08-13,10303.15,0.9015211421203081
762,2010-08-16,10302.01,0.903251146077321
763,2010-08-17,10405.85,0.9221411231785476
764,2010-08-18,10415.54,0.9208568102183095
765,2010-08-19,10271.21,0.903561461057219
766,2010-08-20,10213.62,0.9037776585448727
767,2010-08-23,10174.41,0.8957236645670271
768,2010-08-24,10040.45,0.8749104325977227
769,2010-08-25,10060.06,0.8820494825186023
770,2010-08-26,9985.81,0.8740098352529297
771,2010-08-27,10150.65,0.8950382482742286
772,2010-08-30,10009.73,0.8800027384813554
773,2010-08-31,10014.72,0.8759084616762328
774,2010-09-01,10269.47,0.9054039233748469
775,2010-09-02,10320.1,0.9183462475564784
776,2010-09-03,10447.93,0.9352166606819164
777,2010-09-07,10340.69,0.9228670293071704
778,2010-09-08,10387.01,0.9362763594979149
779,2010-09-09,10415.24,0.9362979502612153
780,2010-09-10,10462.77,0.9391687345549957
781,2010-09-13,10544.13,0.9516723466510695
782,2010-09-14,10526.49,0.9499738600940013
783,2010-09-15,10572.73,0.9521627299235189
784,2010-09-16,10594.83,0.947936283291742
785,2010-09-17,10607.85,0.9493658764815474
786,2010-09-20,10753.62,0.9730667475850494
787,2010-09-21,10761.03,0.9734222266824654
788,2010-09-22,10739.31,0.9671834560756458
789,2010-09-23,10662.42,0.9596295565901065
790,2010-09-24,10860.26,0.983902668982632
791,2010-09-27,10812.04,0.9840798544616545
792,2010-09-28,10858.14,0.9891502526078726
793,2010-09-29,10835.28,0.9911221770519125
794,2010-09-30,10788.05,0.9858466811175192
795,2010-10-01,10829.68,0.987239727135188
796,2010-10-04,10751.27,0.981523155367976
797,2010-10-05,10944.72,1.006302174521114
798,2010-10-06,10967.65,0.9893121538608307
799,2010-10-07,10948.58,0.9853618037270032
800,2010-10-08,11006.48,0.994019661092987
801,2010-10-11,11010.34,0.9921684309907508
802,2010-10-12,11020.4,0.9985432112084857
803,2010-10-13,11096.08,1.0074802838649717
804,2010-10-14,11094.57,1.0058271130423457
805,2010-10-15,11062.78,1.0129263972631317
806,2010-10-18,11143.69,1.0170195480952307
807,2010-10-19,10978.62,0.9915186012140005
808,2010-10-20,11107.97,1.0068634486044878
809,2010-10-21,11146.57,1.014649891206295
810,2010-10-22,11132.56,1.0266518068620447
811,2010-10-25,11164.05,1.034479089330267
812,2010-10-26,11169.46,1.0405527283151532
813,2010-10-27,11126.28,1.0395951648164488
814,2010-10-28,11113.95,1.0442262436472187
815,2010-10-29,11118.49,1.0492959154181478
816,2010-11-01,11124.62,1.0485947609858186
817,2010-11-02,11188.72,1.062876401459126
818,2010-11-03,11215.13,1.0725434009856718
819,2010-11-04,11434.84,1.0920286329554594
820,2010-11-05,11444.08,1.0966243235102189
821,2010-11-08,11406.84,1.1002985192519934
822,2010-11-09,11346.75,1.0901286577357716
823,2010-11-10,11357.04,1.1053347251208476
824,2010-11-11,11283.1,1.1045577452647657
825,2010-11-12,11192.58,1.0836490554613925
826,2010-11-15,11201.97,1.0770078075392668
827,2010-11-16,11023.5,1.0537257945183434
828,2010-11-17,11007.88,1.0594078646835574
829,2010-11-18,11181.23,1.084681600806849
830,2010-11-19,11203.55,1.0968061097547364
831,2010-11-22,11178.58,1.1082383995848142
832,2010-11-23,11036.37,1.0908206395520539
833,2010-11-24,11187.28,1.1171752961847474
834,2010-11-26,11092.0,1.1139336644195486
835,2010-11-29,11052.49,1.1139674402999091
836,2010-11-30,11006.02,1.1058475501328466
837,2010-12-01,11255.78,1.1284193346678273
838,2010-12-02,11362.41,1.13738529195854
839,2010-12-03,11382.09,1.1417626132361969
840,2010-12-06,11362.19,1.1481312590724582
841,2010-12-07,11359.16,1.1445072568671877
842,2010-12-08,11372.48,1.138664479858383
843,2010-12-09,11370.06,1.1393464510236369
844,2010-12-10,11410.32,1.1466497967878095
845,2010-12-13,11428.56,1.137463530868523
846,2010-12-14,11476.54,1.1221372676796955
847,2010-12-15,11457.47,1.1097667607125854
848,2010-12-16,11499.25,1.1210174474732348
849,2010-12-17,11491.91,1.126003179442743
850,2010-12-20,11478.13,1.1332842656595399
851,2010-12-21,11533.16,1.1520947613748416
852,2010-12-22,11559.49,1.1504788496368075
853,2010-12-23,11573.49,1.1443185329273295
854,2010-12-27,11555.03,1.146335370160379
855,2010-12-28,11575.54,1.1434120667963763
856,2010-12-29,11585.38,1.1457180760388548
857,2010-12-30,11569.71,1.1445136587961104
858,2010-12-31,11577.51,1.1415478221361814
859,2011-01-03,11670.75,1.157929599347152
860,2011-01-04,11691.18,1.1507634167947125
861,2011-01-05,11722.89,1.1648976509403957
862,2011-01-06,11697.31,1.158055213955111
863,2011-01-07,11674.76,1.159907606922365
864,2011-01-10,11637.45,1.167949302157191
865,2011-01-11,11671.88,1.1683296740989462
866,2011-01-12,11755.44,1.1743267597058493
867,2011-01-13,11731.9,1.182263554221613
868,2011-01-14,11787.38,1.193055626431161
869,2011-01-18,11837.93,1.1871359734222724
870,2011-01-19,11825.29,1.1658518385901768
871,2011-01-20,11822.8,1.148697022693245
872,2011-01-21,11871.84,1.1456201228947744
873,2011-01-24,11980.52,1.1472175269792986
874,2011-01-25,11977.19,1.1438835511547194
875,2011-01-26,11985.44,1.157589779240894
876,2011-01-27,11989.83,1.1741304566834372
877,2011-01-28,11823.7,1.1546255938541679
878,2011-01-31,11891.93,1.1687951588282979
879,2011-02-01,12040.16,1.1906056843256538
880,2011-02-02,12041.97,1.1912213000455156
881,2011-02-03,12062.26,1.194129055111042
882,2011-02-04,12092.15,1.2045431841253533
883,2011-02-07,12161.63,1.2131526163310298
884,2011-02-08,12233.15,1.2169066005282543
885,2011-02-09,12239.89,1.2194793277152849
886,2011-02-10,12229.29,1.2308272942362837
887,2011-02-11,12273.26,1.2470112343494808
888,2011-02-14,12268.19,1.2631717548367107
889,2011-02-15,12226.64,1.2545135934136955
890,2011-02-16,12288.17,1.2671437406354613
891,2011-02-17,12318.14,1.2914292412011295
892,2011-02-18,12391.25,1.2782199725280825
893,2011-02-22,12212.79,1.2417792101368708
894,2011-02-23,12105.78,1.23338252713985
895,2011-02-24,12068.5,1.2402075429216965
896,2011-02-25,12130.45,1.272472376336144
897,2011-02-28,12226.34,1.2748896345654697
898,2011-03-01,12058.02,1.246006825932865
899,2011-03-02,12066.8,1.255843617009941
900,2011-03-03,12258.2,1.2860480977019373
901,2011-03-04,12169.88,1.2857226478684516
902,2011-03-07,12090.03,1.2642377653991361
903,2011-03-08,12214.38,1.268803067135639
904,2011-03-09,12213.09,1.251971573567401
905,2011-03-10,11984.61,1.2273721320103554
906,2011-03-11,12044.4,1.2428220033466795
907,2011-03-14,11993.16,1.2310232991019385
908,2011-03-15,11855.42,1.2199006987462042
909,2011-03-16,11613.3,1.2052709578866825
910,2011-03-17,11774.59,1.2147927719487075
911,2011-03-18,11858.52,1.2128633394214516
912,2011-03-21,12036.53,1.2302064667621206
913,2011-03-22,12018.63,1.229615952680343
914,2011-03-23,12086.02,1.2411201037621729
915,2011-03-24,12170.56,1.255733287220886
916,2011-03-25,12220.59,1.2646748936167713
917,2011-03-28,12197.88,1.2601686221285027
918,2011-03-29,12279.01,1.272397933728022
919,2011-03-30,12350.61,1.284282136487715
920,2011-03-31,12319.73,1.2757251522579842
921,2011-04-01,12376.72,1.2808474904143832
922,2011-04-04,12400.03,1.283065901527578
923,2011-04-05,12393.9,1.2832473715696024
924,2011-04-06,12426.75,1.2807590615358087
925,2011-04-07,12409.49,1.2822423546958264
926,2011-04-08,12380.05,1.2776644485124746
927,2011-04-11,12381.11,1.2658760804853666
928,2011-04-12,12263.58,1.2505943377338153
929,2011-04-13,12270.99,1.2672586728973907
930,2011-04-14,12285.15,1.2766393386477428
931,2011-04-15,12341.83,1.2790194156089192
932,2011-04-18,12201.59,1.280505247675864
933,2011-04-19,12266.75,1.3058465090032543
934,2011-04-20,12453.54,1.3171933560805924
935,2011-04-21,12505.99,1.3226583022220275
936,2011-04-25,12479.88,1.335043067248335
937,2011-04-26,12595.37,1.3297505379075842
938,2011-04-27,12690.96,1.3432092361318198
939,2011-04-28,12763.31,1.337537981901638
940,2011-04-29,12810.54,1.3389288062120306
941,2011-05-02,12807.36,1.3202022374452949
942,2011-05-03,12807.51,1.2856987455920672
943,2011-05-04,12723.58,1.266412940923623
944,2011-05-05,12584.17,1.2611746134585233
945,2011-05-06,12638.74,1.27772974207024
946,2011-05-09,12684.68,1.2904400015903674
947,2011-05-10,12760.36,1.292347032247589
948,2011-05-11,12630.03,1.2652839861634848
949,2011-05-12,12695.92,1.2634612180275842
950,2011-05-13,12595.75,1.2464472100312596
951,2011-05-16,12548.37,1.2181981654797147
952,2011-05-17,12479.58,1.2134909776993856
953,2011-05-18,12560.18,1.2398796528963412
954,2011-05-19,12605.32,1.2429348315526865
955,2011-05-20,12512.04,1.234609939176816
956,2011-05-23,12381.26,1.2017498307479983
957,2011-05-24,12356.21,1.2049363047811747
958,2011-05-25,12394.66,1.2152831198632599
959,2011-05-26,12402.76,1.230520453636797
960,2011-05-27,12441.58,1.2436093006313045
961,2011-05-31,12569.79,1.2501044281011975
962,2011-06-01,12290.14,1.2093459502262278
963,2011-06-02,12248.55,1.2185761942298186
964,2011-06-03,12151.26,1.18451890965487
965,2011-06-06,12089.96,1.1460436823428357
966,2011-06-07,12070.81,1.13827874665557
967,2011-06-08,12048.94,1.1077504868588943
968,2011-06-09,12124.36,1.105485521705668
969,2011-06-10,11951.91,1.0859144714432487
970,2011-06-13,11952.97,1.073370231958017
971,2011-06-14,12076.11,1.1035603445205042
972,2011-06-15,11897.27,1.0716006146397616
973,2011-06-16,11961.52,1.0611052364794245
974,2011-06-17,12004.36,1.058858376403591
975,2011-06-20,12080.38,1.0605067793707528
976,2011-06-21,12190.01,1.0993228623805997
977,2011-06-22,12109.67,1.0871488875015674
978,2011-06-23,12050.0,1.092485712580618
979,2011-06-24,11934.58,1.080986999816795
980,2011-06-27,12043.56,1.093672112824569
981,2011-06-28,12188.69,1.1334710664777816
982,2011-06-29,12261.42,1.1416945689826326
983,2011-06-30,12414.34,1.1554074228022655
984,2011-07-01,12582.77,1.1793427124064333
985,2011-07-05,12569.87,1.185184386629091
986,2011-07-06,12626.02,1.1856197850575658
987,2011-07-07,12719.49,1.2098026857580977
988,2011-07-08,12657.2,1.2004888314344186
989,2011-07-11,12505.76,1.1654875714622057
990,2011-07-12,12446.88,1.1533772838398235
991,2011-07-13,12491.61,1.1696600674630926
992,2011-07-14,12437.12,1.1487295179827737
993,2011-07-15,12479.73,1.1640164715849723
994,2011-07-18,12385.16,1.148682490395601
995,2011-07-19,12587.42,1.1757908425779526
996,2011-07-20,12571.91,1.1748905958084417
997,2011-07-21,12724.41,1.1807735697884492
998,2011-07-22,12681.16,1.1934668073177734
999,2011-07-25,12592.8,1.1775384604199515
1000,2011-07-26,12501.3,1.1753319166964542
1001,2011-07-27,12302.55,1.1372091954818033
1002,2011-07-28,12240.11,1.125354483005947
1003,2011-07-29,12143.24,1.1245610054669053
1004,2011-08-01,12132.49,1.118521129193501
1005,2011-08-02,11866.62,1.0762585667249387
1006,2011-08-03,11896.44,1.0814307383040274
1007,2011-08-04,11383.68,0.9952718171021052
1008,2011-08-05,11444.61,0.9675370456170063
1009,2011-08-08,10809.85,0.8601041157981337
1010,2011-08-09,11239.77,0.9084758934180943
1011,2011-08-10,10719.94,0.8805834842070315
1012,2011-08-11,11143.31,0.9393537397847265
1013,2011-08-12,11269.02,0.9470994293621212
1014,2011-08-15,11482.9,0.9727997764214584
1015,2011-08-16,11405.93,0.9406322560991234
1016,2011-08-17,11410.21,0.9347722790093498
1017,2011-08-18,10990.58,0.87282138342929
1018,2011-08-19,10817.65,0.851059782033812
1019,2011-08-22,10854.65,0.8452558612256535
1020,2011-08-23,11176.76,0.8862092089289175
1021,2011-08-24,11320.71,0.8940575259954981
1022,2011-08-25,11149.82,0.8730983158627256
1023,2011-08-26,11284.54,0.8989079395485282
1024,2011-08-29,11539.25,0.9442779475874651
1025,2011-08-30,11559.95,0.9599164001453353
1026,2011-08-31,11613.53,0.9602801352213565
1027,2011-09-01,11493.57,0.9422915558965574
1028,2011-09-02,11240.26,0.9090183331457191
1029,2011-09-06,11139.3,0.8985442009743894
1030,2011-09-07,11414.86,0.9363227593537318
1031,2011-09-08,11295.81,0.9221381819654005
1032,2011-09-09,10992.13,0.894572336791575
1033,2011-09-12,11061.12,0.8954166024038672
1034,2011-09-13,11105.85,0.9193265945368329
1035,2011-09-14,11246.73,0.9435390109937796
1036,2011-09-15,11433.18,0.9542852120158555
1037,2011-09-16,11509.09,0.9562255707962328
1038,2011-09-19,11401.01,0.9361523460351007
1039,2011-09-20,11408.66,0.9099812476172072
1040,2011-09-21,11124.84,0.8848782571065829
1041,2011-09-22,10733.83,0.835761310550252
1042,2011-09-23,10771.48,0.8475924705673524
1043,2011-09-26,11043.86,0.8596743562015957
1044,2011-09-27,11190.69,0.8817138603116543
1045,2011-09-28,11010.9,0.8488834778452335
1046,2011-09-29,11153.98,0.8424418037199971
1047,2011-09-30,10913.38,0.8152357062212809
1048,2011-10-03,10655.3,0.7615896791388276
1049,2011-10-04,10808.71,0.7954634835882823
1050,2011-10-05,10939.95,0.8195033462255633
1051,2011-10-06,11123.33,0.845762451059413
1052,2011-10-07,11103.12,0.8294100225645632
1053,2011-10-10,11433.18,0.8635425421368437
1054,2011-10-11,11416.3,0.8689965177786103
1055,2011-10-12,11518.85,0.8875299594552067
1056,2011-10-13,11478.13,0.902999143884942
1057,2011-10-14,11644.49,0.9216724301335767
1058,2011-10-17,11397.0,0.8889788155757506
1059,2011-10-18,11577.05,0.9199861484776902
1060,2011-10-19,11504.62,0.9013848618275696
1061,2011-10-20,11541.78,0.9055215843241241
1062,2011-10-21,11808.79,0.9250466547781281
1063,2011-10-24,11913.62,0.9628438860901001
1064,2011-10-25,11706.62,0.9262612793960251
1065,2011-10-26,11869.04,0.9312789743842769
1066,2011-10-27,12208.55,0.9725576185609335
1067,2011-10-28,12231.11,0.9873663021789258
1068,2011-10-31,11955.01,0.9517774729174401
1069,2011-11-01,11657.96,0.9169721386693016
1070,2011-11-02,11836.04,0.9412601477331636
1071,2011-11-03,12044.47,0.9846135814389865
1072,2011-11-04,11983.24,0.9813810362946382
1073,2011-11-07,12068.39,0.9821270046660531
1074,2011-11-08,12170.18,0.9961238949158746
1075,2011-11-09,11780.94,0.9443160836240223
1076,2011-11-10,11893.79,0.9436965651387414
1077,2011-11-11,12153.68,0.9659037382103888
1078,2011-11-14,12078.98,0.9579887969074645
1079,2011-11-15,12096.16,0.9614141782104626
1080,2011-11-16,11905.59,0.9490344515744004
1081,2011-11-17,11770.73,0.9325873212604496
1082,2011-11-18,11796.16,0.9199719955963868
1083,2011-11-21,11547.31,0.8985595895973624
1084,2011-11-22,11493.72,0.8894601258395842
1085,2011-11-23,11257.55,0.8635956216434376
1086,2011-11-25,11231.78,0.8581984570031064
1087,2011-11-28,11523.01,0.887596007139723
1088,2011-11-29,11555.63,0.885492509936639
1089,2011-11-30,12045.68,0.9364637737954014
1090,2011-12-01,12020.03,0.9375112409670044
1091,2011-12-02,12019.42,0.9482685906653979
1092,2011-12-05,12097.83,0.9618511925578189
1093,2011-12-06,12150.13,0.959389552948203
1094,2011-12-07,12196.37,0.9608215353052334
1095,2011-12-08,11997.7,0.9310785363955054
1096,2011-12-09,12184.26,0.9573126790281205
1097,2011-12-12,12021.39,0.934450760935233
1098,2011-12-13,11954.94,0.9111871662743919
1099,2011-12-14,11823.48,0.8932641556864396
1100,2011-12-15,11868.81,0.8967027101932867
1101,2011-12-16,11866.39,0.9018600914826593
1102,2011-12-19,11766.26,0.8802067685828074
1103,2011-12-20,12103.58,0.9179118766912114
1104,2011-12-21,12107.74,0.9139710734231813
1105,2011-12-22,12169.65,0.925318117544294
1106,2011-12-23,12294.0,0.9244867770288101
1107,2011-12-27,12291.35,0.9218388444314056
1108,2011-12-28,12151.41,0.9022324376517576
1109,2011-12-29,12287.04,0.9140132948613562
1110,2011-12-30,12217.56,0.9131980455473501
1111,2012-01-03,12397.38,0.9312986504887929
1112,2012-01-04,12418.42,0.928066315790766
1113,2012-01-05,12415.7,0.9372685316537166
1114,2012-01-06,12359.92,0.9367821185395511
1115,2012-01-09,12392.69,0.9409850386510018
1116,2012-01-10,12462.47,0.9711780293674063
1117,2012-01-11,12449.45,0.9890545477760154
1118,2012-01-12,12471.02,0.9952413900448153
1119,2012-01-13,12422.06,0.9876308061482966
1120,2012-01-17,12482.07,0.9912266779794049
1121,2012-01-18,12578.95,1.0151200466748547
1122,2012-01-19,12623.98,1.0253954322123071
1123,2012-01-20,12720.48,1.0282275319654643
1124,2012-01-23,12708.82,1.0284888023429903
1125,2012-01-24,12675.75,1.028994043235479
1126,2012-01-25,12756.96,1.0432092694156798
1127,2012-01-26,12734.63,1.029991107600701
1128,2012-01-27,12660.46,1.0512273357419566
1129,2012-01-30,12653.72,1.0445813977938974
1130,2012-01-31,12632.91,1.0411973731769748
1131,2012-02-01,12716.46,1.0543316579418696
1132,2012-02-02,12705.41,1.0737949749764089
1133,2012-02-03,12862.23,1.0999202515434372
1134,2012-02-06,12845.13,1.095969759436999
1135,2012-02-07,12878.2,1.0834840830890007
1136,2012-02-08,12883.95,1.0969661633725258
1137,2012-02-09,12890.46,1.104035344426001
1138,2012-02-10,12801.23,1.0934628337733194
1139,2012-02-13,12874.04,1.1128261509789057
1140,2012-02-14,12878.28,1.1041965107043985
1141,2012-02-15,12780.95,1.0968827700320316
1142,2012-02-16,12904.08,1.1109990415186928
1143,2012-02-17,12949.87,1.1060922397988202
1144,2012-02-21,12965.69,1.0953920095322258
1145,2012-02-22,12938.67,1.0815781965826998
1146,2012-02-23,12984.69,1.100060200018882
1147,2012-02-24,12982.95,1.1093903842004398
1148,2012-02-27,12981.51,1.1118687234019182
1149,2012-02-28,13005.12,1.1157401869219816
1150,2012-02-29,12952.07,1.0993535753840278
1151,2012-03-01,12980.3,1.1148299426059056
1152,2012-03-02,12977.57,1.1189660137321078
1153,2012-03-05,12962.81,1.1066825100922775
1154,2012-03-06,12759.15,1.0777460527041558
1155,2012-03-07,12837.33,1.090629279924646
1156,2012-03-08,12907.94,1.113063482948811
1157,2012-03-09,12922.02,1.1234567471082288
1158,2012-03-12,12959.71,1.129488734031094
1159,2012-03-13,13177.68,1.153757173517223
1160,2012-03-14,13194.1,1.141833471987873
1161,2012-03-15,13252.76,1.1513903125473428
1162,2012-03-16,13232.62,1.1558842142646637
1163,2012-03-19,13239.13,1.1538469202274173
1164,2012-03-20,13170.19,1.1433958028615496
1165,2012-03-21,13124.62,1.1437685020611223
1166,2012-03-22,13046.14,1.1315029466748248
1167,2012-03-23,13080.73,1.138403323006987
1168,2012-03-26,13241.63,1.1613614196427673
1169,2012-03-27,13197.73,1.1532905299201934
1170,2012-03-28,13126.21,1.140356417180247
1171,2012-03-29,13145.82,1.1382442001146515
1172,2012-03-30,13212.04,1.1397656608880766
1173,2012-04-02,13264.49,1.1359239023735088
1174,2012-04-03,13199.55,1.1222232329535724
1175,2012-04-04,13074.75,1.0978668560044396
1176,2012-04-05,13060.14,1.0885831068322842
1177,2012-04-09,12929.59,1.0622970935707945
1178,2012-04-10,12715.93,1.0353994284422228
1179,2012-04-11,12805.39,1.0571371232034406
1180,2012-04-12,12986.58,1.0727566135155042
1181,2012-04-13,12849.59,1.0564920775182325
1182,2012-04-16,12921.41,1.044707297686279
1183,2012-04-17,13115.54,1.0662636553988916
1184,2012-04-18,13032.75,1.0568474833040533
1185,2012-04-19,12964.1,1.0581904433168625
1186,2012-04-20,13029.26,1.0515896447037292
1187,2012-04-23,12927.17,1.02820434572849
1188,2012-04-24,13001.56,1.0323411384992627
1189,2012-04-25,13090.72,1.0543168283500073
1190,2012-04-26,13204.62,1.0609437573387797
1191,2012-04-27,13228.31,1.0789161523956827
1192,2012-04-30,13213.63,1.0707575828691258
1193,2012-05-01,13279.32,1.070336796311074
1194,2012-05-02,13268.57,1.073005696330221
1195,2012-05-03,13206.59,1.040639091129135
1196,2012-05-04,13038.27,1.0292169156839561
1197,2012-05-07,13008.53,1.032099585098588
1198,2012-05-08,12932.09,1.0212140192027441
1199,2012-05-09,12835.06,1.0272581187835417
1200,2012-05-10,12855.04,1.0169597457355393
1201,2012-05-11,12820.6,1.0194173400417814
1202,2012-05-14,12695.35,1.0054937669156363
1203,2012-05-15,12632.0,1.0007242005188008
1204,2012-05-16,12598.55,0.9896810123880507
1205,2012-05-17,12442.49,0.9553361028395244
1206,2012-05-18,12369.38,0.9289583872048077
1207,2012-05-21,12504.48,0.9538294867210951
1208,2012-05-22,12502.81,0.9461665577295437
1209,2012-05-23,12496.15,0.9601579688675141
