2000-05-03,10732.21,10732.21,10400.09,10480.13,200220800.0
2000-05-04,10478.89,10523.1,10407.53,10412.5,169169904.0
2000-05-05,10409.7,10585.92,10375.81,10577.86,138297792.0
2000-05-08,10571.31,10627.85,10522.07,10603.64,144182208.0
2000-05-09,10607.54,10684.85,10514.25,10536.75,166321200.0
2000-05-10,10533.09,10533.09,10292.1,10367.79,225974592.0
2000-05-11,10369.27,10575.1,10369.27,10545.97,185718592.0
2000-05-12,10549.06,10673.79,10543.92,10609.37,137774304.0
2000-05-15,10606.97,10811.55,10605.26,10807.78,155812992.0
2000-05-16,10816.01,10971.24,10816.01,10934.57,181918592.0
2000-05-17,10930.64,10930.64,10752.61,10769.74,169568304.0
2000-05-18,10771.8,10864.32,10764.26,10777.28,161224608.0
2000-05-19,10764.22,10764.22,10570.65,10626.86,188267504.0
2000-05-22,10624.79,10664.54,10369.49,10542.55,185574096.0
2000-05-23,10539.12,10557.45,10416.78,10422.28,157084096.0
2000-05-24,10420.9,10554.88,10364.01,10535.35,225347504.0
2000-05-25,10529.87,10558.65,10266.0,10323.92,184375904.0
2000-05-26,10322.89,10387.66,10258.81,10299.24,129198400.0
2000-05-30,10302.31,10528.15,10302.31,10527.14,165449696.0
2000-05-31,10528.28,10599.43,10490.8,10522.34,162882400.0
2000-06-01,10532.27,10673.45,10513.08,10652.2,183988896.0
2000-06-02,10660.09,10846.08,10660.09,10794.76,200895200.0
2000-06-05,10793.11,10863.0,10752.28,10815.31,151115104.0
2000-06-06,10822.61,10822.61,10707.72,10735.58,169371696.0
2000-06-07,10733.48,10848.38,10695.18,10812.87,154426000.0
2000-06-08,10818.78,10823.66,10635.73,10668.73,176276192.0
2000-06-09,10678.47,10763.77,10588.29,10614.07,136752608.0
2000-06-12,10615.12,10652.59,10564.21,10564.21,136749200.0
2000-06-13,10562.31,10654.72,10492.79,10621.85,155185600.0
2000-06-14,10632.46,10737.71,10624.68,10687.96,166344400.0
2000-06-15,10689.63,10763.7,10669.21,10714.83,176197792.0
2000-06-16,10717.76,10724.83,10449.3,10449.31,233104192.0
2000-06-19,10448.4,10597.44,10440.11,10557.85,169326704.0
2000-06-20,10558.9,10561.38,10407.94,10435.17,179004800.0
2000-06-21,10446.83,10521.07,10410.06,10497.75,204542096.0
2000-06-22,10495.97,10495.97,10335.46,10376.12,189281696.0
2000-06-23,10376.47,10478.65,10376.47,10404.76,142392096.0
2000-06-26,10403.69,10566.68,10403.69,10543.0,157388992.0
2000-06-27,10541.58,10615.83,10504.46,10504.47,159235200.0
2000-06-28,10506.39,10620.42,10506.39,10527.8,155408400.0
2000-06-29,10523.9,10523.9,10359.5,10398.04,168672304.0
2000-06-30,10393.09,10448.24,10336.16,10447.9,224058496.0
2000-07-03,10450.36,10565.62,10422.08,10560.68,74685400.0
2000-07-05,10538.23,10572.69,10463.18,10483.6,154485408.0
2000-07-06,10481.45,10527.79,10393.09,10481.48,147116400.0
2000-07-07,10483.33,10658.25,10483.33,10635.99,158820496.0
2000-07-10,10627.14,10703.15,10604.86,10646.59,148471808.0
2000-07-11,10649.06,10807.45,10626.79,10727.19,160923696.0
2000-07-12,10722.24,10834.32,10722.24,10783.42,151426208.0
2000-07-13,10774.92,10829.73,10754.42,10788.72,175239600.0
2000-07-14,10793.31,10821.95,10753.71,10812.75,150970896.0
2000-07-17,10812.4,10847.4,10749.47,10804.27,162784304.0
2000-07-18,10799.16,10799.16,10703.06,10739.92,170619104.0
2000-07-19,10724.15,10790.48,10685.48,10696.08,213928800.0
2000-07-20,10700.68,10874.63,10700.68,10843.87,178592192.0
2000-07-21,10843.51,10851.65,10716.15,10733.56,170713408.0
2000-07-24,10731.44,10778.11,10678.4,10685.12,147971392.0
2000-07-25,10689.28,10744.52,10680.17,10699.97,168947008.0
2000-07-26,10689.36,10692.55,10516.48,10516.48,201882400.0
2000-07-27,10516.83,10643.4,10516.83,10586.13,160759392.0
2000-07-28,10594.97,10649.06,10464.5,10511.17,174715104.0
2000-07-31,10514.29,10603.29,10497.8,10521.98,175821200.0
2000-08-01,10523.81,10626.92,10516.76,10606.95,151423904.0
2000-08-02,10609.15,10724.53,10587.54,10687.53,163402400.0
2000-08-03,10679.37,10744.31,10623.44,10706.58,161575696.0
2000-08-04,10713.36,10769.95,10664.46,10767.75,150748800.0
2000-08-07,10773.98,10892.28,10736.98,10867.01,145089696.0
2000-08-08,10865.15,10988.25,10836.61,10976.89,204722304.0
2000-08-09,10970.94,10978.27,10892.65,10905.83,186429504.0
2000-08-10,10901.06,10946.49,10886.79,10908.76,144293200.0
2000-08-11,10905.98,11067.73,10902.68,11027.8,155121504.0
2000-08-14,11027.07,11177.61,11006.19,11176.14,140275104.0
2000-08-15,11175.05,11175.05,11046.12,11067.0,155187104.0
2000-08-16,11068.83,11088.97,10961.14,11008.39,162552800.0
2000-08-17,11010.95,11091.54,10984.4,11055.64,177572096.0
2000-08-18,11051.2,11082.38,11006.19,11046.48,164871504.0
2000-08-21,11058.85,11106.19,11027.07,11079.81,147299200.0
2000-08-22,11082.2,11189.7,11081.28,11139.15,146813904.0
2000-08-23,11130.55,11172.3,11059.67,11144.65,145654400.0
2000-08-24,11143.91,11197.76,11120.1,11182.74,143973200.0
2000-08-25,11180.54,11210.94,11155.63,11192.63,127921200.0
2000-08-28,11194.48,11319.06,11188.93,11252.84,166707008.0
2000-08-29,11249.27,11256.17,11196.6,11215.1,149299008.0
2000-08-30,11209.01,11210.29,11096.35,11103.01,146493792.0
2000-08-31,11105.23,11310.55,11104.86,11215.1,183317504.0
2000-09-01,11219.54,11313.6,11219.54,11238.78,125140496.0
2000-09-05,11221.76,11301.67,11184.77,11260.61,174498496.0
2000-09-06,11253.58,11401.19,11253.21,11310.64,224758096.0
2000-09-07,11316.01,11323.87,11223.24,11259.87,222220496.0
2000-09-08,11261.72,11261.72,11191.05,11220.65,181621504.0
2000-09-11,11219.54,11286.13,11139.26,11195.49,160123200.0
2000-09-12,11197.71,11255.8,11113.73,11233.23,172029104.0
2000-09-13,11225.03,11231.01,11140.74,11182.18,216206592.0
2000-09-14,11189.58,11208.07,11069.34,11087.47,218806096.0
2000-09-15,11087.84,11110.04,10916.92,10927.0,291267008.0
2000-09-18,10926.42,10935.58,10798.17,10808.52,198953408.0
2000-09-19,10812.22,10839.14,10761.91,10789.29,214084304.0
2000-09-20,10794.47,10824.06,10567.32,10687.92,243779296.0
2000-09-21,10680.52,10783.37,10660.54,10765.52,186173296.0
2000-09-22,10678.3,10858.1,10621.7,10847.37,487369696.0
2000-09-25,10847.37,10897.31,10783.0,10808.15,259920896.0
2000-09-26,10806.3,10813.24,10615.78,10631.32,321771008.0
2000-09-27,10634.45,10678.67,10579.52,10628.36,271658112.0
2000-09-28,10629.84,10856.25,10623.18,10824.06,233185200.0
2000-09-29,10821.4,10821.4,10650.55,10650.92,237619600.0
2000-10-02,10659.06,10721.22,10631.32,10700.13,215092192.0
2000-10-03,10709.84,10857.73,10709.84,10719.74,259598400.0
2000-10-04,10723.33,10849.96,10713.62,10784.48,264383392.0
2000-10-05,10783.72,10843.3,10722.7,10724.92,217402000.0
2000-10-06,10726.76,10779.85,10518.85,10596.54,237857408.0
2000-10-09,10596.91,10641.31,10546.23,10568.43,167765792.0
2000-10-10,10569.17,10623.55,10488.89,10524.4,212071808.0
2000-10-11,10521.07,10566.58,10350.89,10413.79,324519616.0
2000-10-12,10424.14,10460.4,10023.49,10034.58,367132192.0
2000-10-13,10031.62,10208.09,10014.24,10192.18,300411104.0
2000-10-16,10184.78,10272.09,10177.76,10238.8,270215392.0
2000-10-17,10242.87,10293.92,10026.45,10089.71,253136096.0
2000-10-18,10085.99,10085.99,9654.64,9975.02,367853696.0
2000-10-19,10014.61,10142.98,10014.61,10142.98,343708608.0
2000-10-20,10141.13,10229.55,10067.51,10226.59,319747200.0
2000-10-23,10230.29,10361.25,10216.23,10271.72,339178112.0
2000-10-24,10273.57,10439.31,10273.57,10393.07,274990400.0
2000-10-25,10395.66,10461.97,10306.59,10326.48,312492896.0
2000-10-26,10330.18,10454.85,10265.06,10380.12,277117792.0
2000-10-27,10381.6,10590.62,10380.86,10590.62,377743296.0
2000-10-30,10588.06,10869.52,10578.49,10835.77,266044000.0
2000-10-31,10835.39,10995.41,10812.26,10971.14,281796512.0
2000-11-01,10966.21,10993.51,10838.04,10899.47,249718208.0
2000-11-02,10903.17,10946.49,10869.9,10880.51,250436304.0
2000-11-03,10883.17,10883.17,10756.9,10817.95,195277296.0
2000-11-06,10820.6,11006.5,10809.98,10977.21,186862704.0
2000-11-07,10978.72,10996.55,10926.02,10952.18,171151696.0
2000-11-08,10954.34,11002.23,10903.27,10907.06,264700800.0
2000-11-09,10902.11,10902.11,10618.49,10834.25,252893904.0
2000-11-10,10813.78,10813.78,10602.57,10602.95,273914208.0
2000-11-13,10595.35,10595.73,10369.74,10517.25,298016512.0
2000-11-14,10528.25,10728.36,10528.25,10681.06,227082496.0
2000-11-15,10681.21,10799.37,10635.94,10707.6,189850704.0
2000-11-16,10705.33,10757.66,10639.35,10656.03,175279504.0
2000-11-17,10657.13,10762.59,10565.79,10629.87,221670592.0
2000-11-20,10624.18,10624.28,10449.28,10462.65,203172800.0
2000-11-21,10465.57,10569.01,10415.25,10494.5,191423808.0
2000-11-22,10484.26,10493.27,10371.64,10399.32,204626208.0
2000-11-24,10403.87,10508.15,10397.05,10470.23,87980000.0
2000-11-27,10479.33,10626.84,10479.33,10546.07,203324304.0
2000-11-28,10537.86,10613.94,10489.57,10507.58,235017200.0
2000-11-29,10502.74,10646.17,10480.83,10629.11,235621504.0
2000-11-30,10610.53,10610.53,10292.39,10414.49,362287392.0
